branch_id,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195,node_196,node_197,node_198,node_199,node_200,node_201,node_202,node_203,node_204,node_205,node_206,node_207,node_208,node_209,node_210,node_211,node_212,node_213,node_214,node_215,node_216,node_217,node_218,node_219,node_220,node_221,node_222,node_223,node_224,node_225,node_226,node_227,node_228,node_229,node_230,node_231,node_232,node_233,node_234,node_235,node_236,node_237,node_238,node_239,node_240,node_241,node_242,node_243,node_244,node_245,node_246,node_247,node_248,node_249,node_250,node_251,node_252,node_253,node_254,node_255,node_256,node_257,node_258,node_259,node_260,node_261,node_262,node_263,node_264,node_265,node_266,node_267,node_268,node_269,node_270,node_271,node_272,node_273,node_274,node_275,node_276,node_277,node_278,node_279,node_280,node_281,node_282,node_283,node_284,node_285,node_286
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1040_seed9.png_570_741,6.708203932499369,5.830951894845301,5.385164807134504,5.0990195135927845,5.0,5.0,4.0,4.123105625617661,3.605551275463989,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.0,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,5.0,5.0,5.0,5.0990195135927845,5.385164807134504,5.0,5.0990195135927845,4.47213595499958,5.0,4.47213595499958,5.0,4.47213595499958,5.0,4.47213595499958,4.123105625617661,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.47213595499958,4.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.605551275463989,4.123105625617661,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,4.0,4.123105625617661,3.605551275463989,4.242640687119285,4.47213595499958,4.123105625617661,4.242640687119285,4.242640687119285,4.47213595499958,5.0990195135927845,5.0,5.0,5.385164807134504,5.0,5.0,5.0,4.123105625617661,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.123105625617661,3.605551275463989,4.123105625617661,3.605551275463989,4.123105625617661,4.47213595499958,4.123105625617661,4.0,4.123105625617661,4.47213595499958,5.0,5.385164807134504,5.830951894845301,6.0,6.0,5.0,5.0,5.0,4.0,4.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,2.8284271247461903,2.23606797749979,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1113_seed0.png_676_817,6.4031242374328485,5.830951894845301,5.0,6.0,5.830951894845301,5.385164807134504,5.0990195135927845,5.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.0,4.0,4.242640687119285,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,3.605551275463989,3.605551275463989,4.123105625617661,4.123105625617661,4.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.242640687119285,4.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,4.123105625617661,4.47213595499958,4.242640687119285,4.47213595499958,4.47213595499958,4.242640687119285,4.47213595499958,4.47213595499958,4.123105625617661,4.47213595499958,4.242640687119285,4.242640687119285,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,3.605551275463989,3.605551275463989,4.123105625617661,3.605551275463989,4.123105625617661,4.242640687119285,4.123105625617661,4.0,3.1622776601683795,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.47213595499958,4.242640687119285,4.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.242640687119285,4.242640687119285,4.242640687119285,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1113_seed0.png_763_580,6.4031242374328485,7.0710678118654755,7.0710678118654755,7.0,6.082762530298219,6.324555320336759,6.708203932499369,6.324555320336759,6.082762530298219,6.0,5.830951894845301,5.385164807134504,5.0,4.47213595499958,4.0,4.0,4.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.0,3.1622776601683795,3.0,3.605551275463989,3.1622776601683795,4.0,4.123105625617661,3.605551275463989,3.605551275463989,3.1622776601683795,4.0,5.0,5.0,5.0,4.0,4.123105625617661,3.605551275463989,4.0,4.123105625617661,3.605551275463989,4.123105625617661,3.605551275463989,3.605551275463989,4.123105625617661,4.242640687119285,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.605551275463989,4.123105625617661,4.123105625617661,4.123105625617661,4.0,3.605551275463989,3.1622776601683795,3.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,5.0,5.0,5.0,5.0,5.0,4.123105625617661,4.47213595499958,4.47213595499958,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.47213595499958,4.242640687119285,4.242640687119285,3.605551275463989,4.123105625617661,4.47213595499958,5.0990195135927845,5.0,5.0990195135927845,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,4.0,4.0,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.1622776601683795,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.123105625617661,4.47213595499958,4.123105625617661,3.0,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,1.4142135623730951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1116_seed7.png_605_574,5.385164807134504,5.830951894845301,5.656854249492381,5.656854249492381,5.0,4.47213595499958,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.0,4.0,4.0,4.0,4.0,3.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.47213595499958,4.47213595499958,4.123105625617661,4.0,4.0,4.123105625617661,3.605551275463989,4.0,4.123105625617661,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.656854249492381,5.0,4.123105625617661,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.47213595499958,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.123105625617661,4.0,4.0,5.0,5.0,5.0,5.0,4.47213595499958,4.123105625617661,4.242640687119285,4.242640687119285,4.242640687119285,4.47213595499958,5.0,5.0,4.47213595499958,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.1622776601683795,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.0,3.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.0,3.605551275463989,4.0,4.0,4.0,4.123105625617661,4.123105625617661,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.605551275463989,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.123105625617661,4.242640687119285,4.123105625617661,3.605551275463989,4.123105625617661,4.242640687119285,3.605551275463989,2.8284271247461903,2.23606797749979,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1116_seed7.png_823_746,5.385164807134504,5.0990195135927845,6.0,6.0,6.0,6.0,5.0990195135927845,5.385164807134504,5.830951894845301,5.385164807134504,5.0990195135927845,6.0,5.0,4.123105625617661,4.47213595499958,4.242640687119285,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,5.0,5.0,5.0,4.123105625617661,4.47213595499958,4.47213595499958,4.123105625617661,4.47213595499958,4.242640687119285,4.242640687119285,4.123105625617661,3.605551275463989,3.605551275463989,3.1622776601683795,4.0,4.0,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.0,4.47213595499958,4.47213595499958,5.0,4.0,4.0,4.123105625617661,4.0,4.0,4.123105625617661,4.47213595499958,4.123105625617661,4.0,4.0,3.0,3.0,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,3.0,4.0,4.47213595499958,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.605551275463989,4.0,4.0,4.47213595499958,4.123105625617661,5.0,4.0,4.0,3.0,3.1622776601683795,3.1622776601683795,3.0,3.0,3.0,4.0,4.0,3.605551275463989,4.123105625617661,4.0,4.0,5.0,4.47213595499958,4.123105625617661,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.242640687119285,4.123105625617661,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.242640687119285,4.0,3.0,3.0,3.1622776601683795,3.0,3.0,4.0,4.47213595499958,4.123105625617661,4.47213595499958,4.242640687119285,4.123105625617661,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.1622776601683795,3.1622776601683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1140_seed4.png_629_568,7.0,7.0,6.708203932499369,5.830951894845301,5.0,4.47213595499958,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,5.0,5.0,5.0,5.0990195135927845,5.385164807134504,5.0,5.0990195135927845,4.47213595499958,5.0,4.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.1622776601683795,4.0,4.47213595499958,5.0,4.47213595499958,5.0,4.0,4.0,4.123105625617661,4.123105625617661,4.0,4.47213595499958,5.0,4.47213595499958,5.0,4.47213595499958,5.0990195135927845,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,5.0,5.0,5.0,5.0,5.0,5.0,4.47213595499958,5.0,4.47213595499958,4.47213595499958,5.0,4.47213595499958,4.0,4.123105625617661,4.123105625617661,3.0,3.1622776601683795,2.8284271247461903,3.605551275463989,3.1622776601683795,3.1622776601683795,3.0,3.0,3.1622776601683795,4.47213595499958,5.0,5.0,4.47213595499958,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.0,3.0,3.0,3.0,3.605551275463989,4.123105625617661,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.0,4.123105625617661,4.0,4.123105625617661,3.605551275463989,3.1622776601683795,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,4.0,4.123105625617661,3.605551275463989,4.123105625617661,4.0,4.47213595499958,4.47213595499958,4.123105625617661,5.0,5.0,5.0,5.0990195135927845,5.385164807134504,5.830951894845301,5.0990195135927845,5.385164807134504,5.0,5.385164807134504,5.0,5.0,3.605551275463989,3.1622776601683795,3.0,2.23606797749979,2.8284271247461903,2.8284271247461903,2.8284271247461903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1366_seed2.png_623_819,6.082762530298219,5.385164807134504,5.0990195135927845,5.0,4.0,4.123105625617661,4.242640687119285,4.242640687119285,4.242640687119285,3.1622776601683795,3.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,3.605551275463989,3.0,3.0,2.0,2.23606797749979,2.8284271247461903,3.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.0,3.0,3.0,3.0,3.1622776601683795,3.0,3.0,3.0,3.0,3.605551275463989,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,2.0,2.23606797749979,2.8284271247461903,2.8284271247461903,2.23606797749979,2.0,2.23606797749979,2.8284271247461903,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.1622776601683795,3.605551275463989,3.605551275463989,3.1622776601683795,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,3.1622776601683795,2.8284271247461903,3.1622776601683795,3.0,3.0,4.0,3.0,3.1622776601683795,3.605551275463989,2.8284271247461903,3.1622776601683795,3.0,3.0,3.1622776601683795,2.8284271247461903,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.23606797749979,2.0,3.0,3.0,3.605551275463989,4.0,3.0,2.8284271247461903,2.23606797749979,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,4.0,3.0,2.23606797749979,2.8284271247461903,2.8284271247461903,3.0,3.0,3.0,3.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.1622776601683795,3.0,3.605551275463989,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.1622776601683795,3.0,3.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,3.1622776601683795,3.605551275463989,4.0,4.0,3.1622776601683795,3.605551275463989,3.1622776601683795,3.1622776601683795,3.605551275463989,4.0,4.47213595499958,4.123105625617661,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,3.605551275463989,3.0,3.1622776601683795,3.0,3.605551275463989,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,2.23606797749979,2.8284271247461903,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter1366_seed2.png_772_581,6.082762530298219,5.0,5.0,4.0,4.123105625617661,4.242640687119285,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.0,3.0,4.0,4.0,4.0,4.123105625617661,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,2.8284271247461903,3.0,3.0,3.0,3.0,3.0,4.0,4.123105625617661,4.123105625617661,4.242640687119285,4.123105625617661,4.123105625617661,4.0,3.605551275463989,3.1622776601683795,3.0,4.0,5.0990195135927845,5.830951894845301,6.324555320336759,5.830951894845301,5.385164807134504,5.0990195135927845,5.0,5.0,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.47213595499958,5.0,5.0,4.47213595499958,4.123105625617661,5.0,5.830951894845301,5.830951894845301,5.0,5.0990195135927845,5.385164807134504,5.0990195135927845,5.656854249492381,5.0,4.123105625617661,4.0,4.0,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.1622776601683795,3.1622776601683795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.242640687119285,4.242640687119285,4.242640687119285,4.47213595499958,4.242640687119285,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.242640687119285,4.47213595499958,5.0,5.385164807134504,5.0,4.47213595499958,4.123105625617661,4.0,4.0,4.123105625617661,4.47213595499958,5.0,5.0,4.47213595499958,4.123105625617661,4.0,4.123105625617661,4.47213595499958,5.0,5.385164807134504,5.830951894845301,5.656854249492381,6.324555320336759,5.830951894845301,6.324555320336759,5.830951894845301,5.385164807134504,5.0,4.47213595499958,4.123105625617661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter810_seed3.png_699_569,6.708203932499369,6.324555320336759,5.830951894845301,5.385164807134504,5.0,4.47213595499958,5.0990195135927845,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.123105625617661,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.123105625617661,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.47213595499958,4.242640687119285,4.123105625617661,3.605551275463989,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.47213595499958,5.0,5.385164807134504,5.385164807134504,5.0,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.1622776601683795,3.0,3.0,4.0,4.0,4.0,4.0,4.123105625617661,4.47213595499958,5.0,5.385164807134504,5.656854249492381,5.385164807134504,5.0,5.0990195135927845,4.47213595499958,4.47213595499958,4.123105625617661,4.242640687119285,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_a0.500_b1.000_g10.000_d0.500_Dv0.050_iter810_seed3.png_675_775,6.708203932499369,6.324555320336759,6.708203932499369,7.0710678118654755,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.605551275463989,3.1622776601683795,3.0,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.0,4.0,4.0,5.0,4.47213595499958,4.0,3.605551275463989,3.0,3.0,2.8284271247461903,2.23606797749979,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.830951894845301,5.385164807134504,5.0990195135927845,5.0,4.47213595499958,4.123105625617661,4.0,4.0,4.0,4.123105625617661,4.47213595499958,4.47213595499958,4.123105625617661,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.47213595499958,5.0,4.47213595499958,4.123105625617661,4.0,3.0,3.1622776601683795,2.8284271247461903,2.8284271247461903,2.23606797749979,3.0,3.0,3.0,3.0,4.0,4.123105625617661,3.605551275463989,3.1622776601683795,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.123105625617661,4.0,4.0,5.0,4.242640687119285,3.1622776601683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
